"","resp_id","date","version","age","agegroup","gender","educ","v5","v6","v7","v8_code_1","v8_code_2","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49E","v49F","v49G","v49H","v49I","v49S","v49J","v49R","v50","v51","v52A","v52B","v52C","v52D","v52E","v52F","v52G","v52H","v52I","v52J","v52K","v52R","v52S","v52T","v52U","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v75","v76","v77","v78","v79","v93","v94","v95","v104","v105","v105A","v106","v107","v108","v111","v112","v113","v114","v115","v116","v117","v118","v129","v130","v131","v132","v133","v134","v135","v137","v138_code","v139","v140","v141","v142","v143_code","v144","v148","v149","midgam","interview_wave2","date_after","v1_after","v2_after","v3_after","v4_after","v5_after","v6A_after","v6B_after","v6C_after","v6D_after","v6E_after","v6F_after","v6G_after","v6H_after","v6I_after","v6J_after","v7_after","V8A_after_code1","V8A_after_code2","V8A_after_code3","V8B_after_code1","V8B_after_code2","V8B_after_code3","v9_after","v10_after","v11_after","v17_after","v18_after","c_resp_id_before","c_date_before","girsa_c","c301","c302","c303","c304","c305","c306","c307","c308","c309","c104","c8_Code1","c8_Code2","c19","c20","c21","c25","c28","c29","c49_a","c49_b","c49_c","c49_d","c49_f","c49_h","c49_j","c52_a","c52_b","c52_d","c52_e","c52_g","c52_i","c52_k","c106","c107","c111","c310","c148","c149","d_resp_id_after","d_date_after","D1","D2","D4","D7","D9","D17","D18","educ_w","religiosity_w","educ_arab_w","weights_panel_1","weights_panel_2","weights_panel_3","weights_panel_4"
"1533",200316,"07/04/2019",2,24,2,1,6,1,3,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,3,1,3,0,3,3,0,1,0,0,9,10,5,8,8,3,5,1,0,3,3,0,0,NA,NA,NA,NA,3,2,1,1,3,4,4,4,4,4,4,4,2,3,4,3,4,1,1,1,1,2,3,1,2,3,5,5,1,2,NA,NA,4,5,98,2,1,2,NA,NA,NA,NA,NA,6,1,1,3,1,NA,5,1,"Y2",98,5,5,3,1,5,1,1,4,1,"30/04/2019",1,2,3,3,1,4,2,3,1,2,2,2,4,4,3,5,56,79,NA,22,11,NA,2,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,4,NA,0.664987325186367,0.638758498798912,NA,NA
"1534",200321,"07/04/2019",2,85,8,2,1,1,3,3,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,98,7,98,8,4,6,5,5,7,2,2,95,95,7,8,10,8,8,8,7,6,4,4,1,NA,NA,NA,NA,4,3,1,4,3,4,98,98,98,98,1,4,3,2,3,4,4,3,1,1,3,2,3,98,98,98,5,5,3,2,NA,NA,4,3,1,4,1,98,NA,NA,NA,NA,NA,5,2,2,2,2,1937,2,1,"51",2,6,2,3,1,4,1,1,4,1,"17/04/2019",1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,NA,NA,99,NA,NA,9,9,9,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1.58478352565356,1.71655336073487,NA,NA
"1535",200323,"07/04/2019",2,47,4,1,7,1,2,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,8,7,7,8,8,4,8,5,5,6,5,5,7,7,8,8,6,6,7,5,5,6,7,6,5,NA,NA,NA,NA,4,3,1,3,1,3,5,4,4,4,4,3,4,2,4,4,4,2,1,1,1,2,1,2,2,2,5,5,3,2,NA,NA,4,4,3,4,1,5,NA,NA,NA,NA,NA,6,3,1,2,2,NA,3,2,"24",2,3,1,3,1,2,1,1,4,1,"05/05/2019",1,2,1,3,1,5,3,3,2,3,2,3,4,3,3,5,56,58,NA,19,14,NA,2,3,3,1,1,203759,"11/09/2019",2,4,2,2,4,2,4,1,3,3,5,15,18,3,2,1,NA,NA,NA,6,7,4,8,4,6,3,6,7,4,8,4,5,2,5,5,4,1,1,1,204471,"22/09/2019",1,5,3,6,3,1,1,4,2,NA,1.06653502734965,1.08177354065321,1.07336062748564,1.11641077724602
"1536",200324,"07/04/2019",1,29,2,2,6,1,3,4,33,NA,4,3,4,3,98,2,3,4,1,2,2,4,4,2,2,4,1,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,2,1,2,NA,NA,NA,NA,95,5,3,5,10,6,4,4,2,6,1,4,4,4,1997,24,1,"51",2,4,4,3,5,98,1,1,4,1,"15/04/2019",1,2,4,4,1,3,4,3,1,2,2,4,4,4,2,3,75,71,66,14,22,NA,2,2,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,1,1,1
"1537",200326,"07/04/2019",2,80,8,2,4,1,3,3,33,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,2,98,7,0,0,5,2,0,0,98,0,0,1,7,5,98,1,4,0,0,4,3,0,0,0,NA,NA,NA,NA,2,2,4,3,2,2,4,4,1,3,98,3,4,4,4,4,4,2,1,1,1,3,2,2,2,2,4,4,2,3,2,12,1,3,94,6,1,5,NA,NA,NA,NA,NA,5,1,2,2,2,1950,10,1,"Y2",3,4,1,98,1,5,1,1,4,1,"14/04/2019",1,3,5,4,1,4,4,2,2,4,2,4,4,2,2,5,43,NA,NA,22,2,NA,2,3,4,1,1,203364,"05/09/2019",2,2,2,98,5,98,4,4,1,4,97,33,32,2,4,4,NA,NA,NA,0,5,0,0,5,0,0,5,5,0,0,5,0,0,30,3,6,1,1,1,204720,"23/09/2019",1,2,4,2,2,1,1,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,0.935057863620165
"1538",200331,"07/04/2019",1,35,3,1,4,1,3,4,23,NA,4,3,3,2,1,3,4,1,2,3,3,4,1,2,3,3,3,NA,NA,NA,NA,NA,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,98,3,3,1,5,1,1,1,4,1,2,4,4,4,1995,2,1,"25",3,5,5,1,1,4,1,1,4,1,"14/04/2019",2,94,1,4,1,5,1,5,3,5,3,2,5,3,1,3,71,NA,NA,22,NA,NA,2,1,3,1,1,203509,"08/09/2019",1,4,4,2,2,4,3,4,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,204378,"19/09/2019",2,94,3,8,2,1,1,2,3,NA,1.04829361271311,1.09107106015303,1.15882020500763,1.15350113293742
"1539",200332,"07/04/2019",2,NA,2,2,4,1,2,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,4,98,6,4,3,7,98,2,0,98,3,3,10,10,3,4,4,2,3,4,5,4,1,0,98,NA,NA,NA,NA,1,3,3,4,4,1,4,4,4,5,4,2,4,4,3,4,4,98,1,1,3,6,2,2,2,2,1,1,2,6,1,NA,1,5,9,5,3,1,NA,NA,NA,NA,NA,6,1,1,1,3,NA,1,1,"Y2",2,4,2,3,1,5,1,1,4,1,"15/04/2019",1,6,6,5,1,2,4,2,2,2,2,4,4,4,2,2,43,51,NA,13,11,2,2,2,4,1,1,203456,"06/09/2019",2,2,2,4,2,3,3,2,3,3,6,25,NA,1,3,4,NA,NA,NA,0,3,2,0,10,0,0,3,5,6,3,98,1,98,1,3,6,1,1,1,205368,"22/10/2019",1,6,5,2,2,1,1,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,0.935057863620165
"1540",200333,"07/04/2019",2,75,7,2,5,1,3,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,2,9,10,0,0,9,7,5,0,0,0,0,0,9,0,9,7,9,3,0,9,7,3,0,0,NA,NA,NA,NA,1,4,3,4,4,2,2,5,5,4,4,4,4,4,4,4,4,4,4,4,1,3,3,1,3,4,1,5,5,3,1,NA,5,3,2,7,1,5,NA,NA,NA,NA,NA,1,2,1,3,3,NA,1,1,"13",1,5,2,3,1,5,1,1,4,1,"14/04/2019",1,3,6,5,1,5,1,4,1,4,3,4,4,2,8,5,65,NA,NA,11,13,NA,2,1,4,1,1,203352,"04/09/2019",2,1,2,4,4,4,4,4,2,4,2,33,32,3,4,4,NA,NA,NA,0,9,9,0,8,7,3,0,8,5,3,5,7,2,98,3,7,1,1,1,204683,"22/09/2019",1,3,5,6,2,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
"1541",200336,"07/04/2019",2,NA,3,2,7,1,5,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,NA,NA,1,4,4,4,1,NA,NA,1,1,0,3,3,NA,NA,10,2,NA,0,0,1,0,0,10,8,2,0,1,NA,NA,10,NA,NA,NA,3,0,0,100,3,1,4,1,3,3,5,5,5,4,4,4,3,3,4,99,4,4,2,1,1,1,6,4,1,3,4,5,1,5,6,1,NA,3,3,94,6,1,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,"26",1,4,4,3,98,4,2,2,4,1,"02/05/2019",1,6,6,4,1,1,2,1,1,5,4,5,2,2,4,4,74,NA,NA,34,NA,NA,4,1,9,2,2,203548,"08/09/2019",2,2,2,1,4,4,3,4,1,4,6,51,NA,1,4,4,NA,3,3,0,4,0,NA,7,NA,0,0,3,1,NA,7,NA,0,1,3,7,1,2,2,205141,"25/09/2019",1,6,5,2,2,2,2,4,3,3,0.365122616291046,0.383954167366028,0.351706027984619,0.345360815525055
"1542",200337,"07/04/2019",2,33,3,2,3,1,3,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1,4,NA,NA,NA,NA,1,4,4,4,1,NA,NA,1,2,0,7,4,NA,NA,5,10,NA,0,0,10,10,0,0,0,98,10,98,NA,NA,8,NA,NA,NA,10,10,98,98,10,7,NA,NA,NA,NA,4,1,3,4,4,4,3,4,3,3,3,3,4,4,4,98,96,NA,NA,NA,NA,2,3,4,97,2,NA,5,3,94,5,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,1,"53",3,6,2,3,5,1,2,2,4,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,1,1,2.00325727462769,1,1,1
"1543",200338,"07/04/2019",2,37,3,2,7,1,5,4,15,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,NA,1,4,2,1,2,NA,NA,1,1,0,5,9,NA,NA,9,5,NA,7,0,0,0,0,9,0,7,8,6,NA,NA,0,NA,NA,NA,0,0,5,5,5,1,4,3,3,4,4,4,5,5,4,4,4,3,4,3,4,4,1,1,1,98,6,4,4,4,4,5,5,3,6,1,NA,3,3,2,7,2,3,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,"31",4,3,6,1,2,2,2,2,4,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,2,3,0.365122616291046,1,1,1
"1544",200343,"07/04/2019",1,22,1,1,5,1,3,2,71,NA,2,3,3,3,1,2,4,3,1,2,4,1,1,1,2,2,3,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,1,4,7,2,41,NA,NA,7,2,1,2,10,5,5,4,4,6,4,1,1,1,NA,1,2,"Y2",4,6,11,3,1,1,1,1,4,1,"15/04/2019",1,7,6,4,1,4,4,4,4,4,2,4,4,2,2,5,98,NA,NA,98,NA,NA,1,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,1,NA,0.862339391359828,0.773306563125805,NA,NA
"1545",200345,"07/04/2019",1,86,8,1,5,1,3,3,15,66,3,3,3,2,1,3,4,3,1,2,1,3,4,2,3,4,1,NA,NA,NA,NA,NA,2,2,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,5,2,2,NA,NA,NA,NA,9,6,1,5,10,5,4,4,4,3,1,3,3,3,1971,40,1,"12",2,3,1,3,1,5,1,1,4,1,"14/04/2019",1,2,4,1,1,4,2,2,2,3,8,4,8,4,1,5,51,NA,NA,11,NA,NA,2,3,3,1,1,203399,"05/09/2019",1,2,2,3,2,2,3,3,2,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,204995,"24/09/2019",1,2,4,5,4,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
"1546",200346,"07/04/2019",1,75,7,2,3,1,1,2,31,NA,2,1,3,3,98,3,3,4,1,2,4,3,2,1,3,2,1,NA,NA,NA,NA,NA,3,2,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,5,5,98,1,NA,NA,NA,98,98,3,2,9,9,7,3,3,1,1,1,3,3,NA,2,1,"81",2,7,2,1,1,5,1,1,4,1,"14/04/2019",1,99,5,3,1,2,4,5,3,5,2,5,3,4,3,5,58,NA,NA,31,1,NA,1,2,4,1,1,203607,"09/09/2019",1,2,2,4,4,2,4,2,1,2,99,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204685,"22/09/2019",1,99,4,6,3,1,1,1,4,NA,1.36234634287658,1.41584627244305,1.45805783556093,1.49341784853174
"1547",200348,"07/04/2019",1,60,6,1,8,1,1,2,33,NA,1,1,3,2,2,4,1,4,3,2,1,1,4,1,4,1,1,NA,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,NA,1,2,1,2,10,8,9,4,4,1,2,1,2,2,NA,10,1,"54",5,6,2,2,1,4,1,1,4,1,"15/04/2019",1,1,2,5,5,4,3,5,1,5,1,5,5,2,5,5,42,64,NA,30,24,NA,2,4,4,1,1,203722,"10/09/2019",1,1,3,1,1,1,5,1,2,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,204603,"22/09/2019",1,1,5,6,3,1,1,4,3,NA,0.94094372035937,0.960799135152137,0.909747266700563,0.892384444784794
"1548",200350,"07/04/2019",1,27,2,1,7,1,1,1,31,NA,5,5,2,4,2,4,NA,NA,NA,NA,4,98,4,2,1,4,1,2,4,3,1,1,4,4,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,99,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,5,1,1,94,98,NA,NA,NA,94,99,98,1,10,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,"52",1,3,4,1,2,3,2,2,4,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,3,3,0.365122616291046,1,1,1
"1549",200352,"07/04/2019",2,32,3,2,4,1,2,1,35,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,4,99,NA,NA,NA,NA,99,3,4,4,99,NA,NA,4,4,10,10,10,NA,NA,10,10,NA,10,10,10,10,95,10,10,98,98,98,NA,NA,98,NA,NA,NA,10,10,10,10,10,7,NA,NA,NA,NA,98,98,98,98,98,4,3,2,99,99,4,3,2,2,4,98,99,NA,NA,NA,NA,2,5,3,99,1,NA,3,98,99,6,98,3,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,"98",2,5,3,2,5,3,2,2,4,1,"02/05/2019",1,99,6,1,1,9,8,8,8,8,8,8,8,8,8,8,99,NA,NA,99,NA,NA,4,9,9,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,3,2,0.76993864774704,0.812297761440277,1,1
"1550",200356,"07/04/2019",2,34,3,2,7,1,1,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,NA,1,3,3,3,2,NA,NA,98,98,98,98,98,NA,NA,98,98,NA,98,98,5,98,3,6,0,2,2,1,NA,NA,1,NA,NA,NA,6,8,98,6,6,1,4,1,3,3,5,5,5,5,5,4,4,4,3,4,3,4,98,4,4,98,27,4,2,4,4,2,2,1,11,2,NA,98,98,98,4,3,1,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,"23",3,4,5,3,5,2,2,2,4,1,"18/04/2019",1,99,1,3,2,3,2,3,2,1,4,2,4,3,2,5,62,NA,NA,22,NA,NA,2,3,3,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,2,3,0.365122616291046,0.383954167366028,1,1
"1551",200357,"07/04/2019",2,74,7,2,1,1,2,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,1,0,98,2,0,10,98,1,98,98,98,10,0,10,98,0,0,1,98,98,10,3,1,98,NA,NA,NA,NA,5,4,4,4,4,98,4,4,4,5,2,2,2,4,4,3,3,2,2,98,3,1,4,4,4,4,98,98,98,1,NA,NA,1,1,1,1,98,98,NA,NA,NA,NA,NA,3,3,2,2,2,1964,30,1,"91",1,3,2,4,1,3,1,1,4,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,3,NA,1.58478352565356,NA,NA,NA
"1552",200359,"07/04/2019",1,86,8,1,6,1,3,98,61,NA,2,3,4,3,2,2,1,3,2,4,4,2,4,1,3,98,1,NA,NA,NA,NA,NA,2,4,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,3,4,2,93,NA,NA,5,2,1,5,10,6,4,4,4,1,1,2,4,4,1952,1,1,"Y2",98,3,2,3,1,5,1,1,4,1,"14/04/2019",1,4,5,5,1,2,1,1,2,3,1,4,4,2,1,2,60,NA,NA,38,NA,NA,1,2,4,1,1,203390,"05/09/2019",1,98,2,1,2,3,2,2,2,1,97,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,204274,"19/09/2019",1,5,4,2,4,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
"1553",200363,"07/04/2019",2,29,2,2,5,1,2,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,2,4,3,2,1,NA,NA,98,98,98,98,98,NA,NA,98,98,NA,98,98,10,98,98,98,0,0,98,98,NA,NA,98,NA,NA,NA,10,98,98,98,98,7,NA,NA,NA,NA,2,4,98,4,5,98,98,98,98,98,98,98,4,4,4,98,96,NA,NA,NA,NA,1,1,1,94,98,NA,98,98,94,98,98,1,NA,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,1,"42",1,3,3,3,5,1,2,2,4,1,"16/04/2019",2,94,6,1,1,5,1,5,1,1,1,1,1,5,5,5,98,NA,NA,98,NA,NA,4,4,3,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,1,2,0.76993864774704,0.812297761440277,1,1
"1554",200366,"07/04/2019",2,73,7,2,4,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,0,6,3,3,3,0,6,2,0,0,0,0,5,0,0,6,6,3,4,2,0,6,0,0,0,NA,NA,NA,NA,3,4,3,3,3,4,5,4,3,3,4,3,2,4,4,4,4,1,1,1,1,98,NA,NA,NA,NA,4,4,4,98,1,NA,1,5,3,4,98,2,NA,NA,NA,NA,NA,1,2,1,1,1,NA,2,1,"23",98,4,2,3,1,5,1,1,4,1,"14/04/2019",1,99,5,1,1,5,3,4,4,2,2,4,4,4,4,5,43,NA,NA,8,NA,NA,17,3,4,1,1,203345,"04/09/2019",2,1,2,2,4,2,5,5,4,1,99,23,32,4,4,4,NA,NA,NA,5,7,4,7,5,0,0,5,7,3,6,3,0,0,1,5,4,1,1,1,204869,"24/09/2019",1,2,2,4,4,1,1,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,0.935057863620165
"1555",200371,"07/04/2019",2,34,3,2,7,1,2,3,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,1,2,3,2,2,NA,NA,98,1,0,7,4,NA,NA,9,6,NA,1,0,9,5,2,8,4,6,7,4,NA,NA,10,NA,NA,NA,8,9,98,98,8,2,3,1,2,3,4,5,4,4,4,4,4,1,4,2,2,4,2,4,4,1,11,3,2,2,3,5,5,3,11,1,NA,1,3,11,6,1,5,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,"43",5,4,4,2,2,5,2,2,4,1,"16/04/2019",1,6,4,5,1,5,1,5,2,1,1,5,3,5,5,5,72,77,NA,32,31,22,2,3,3,2,2,203544,"08/09/2019",2,2,2,4,4,2,4,98,4,1,11,47,NA,2,4,4,NA,3,4,0,6,5,NA,7,NA,10,1,5,7,NA,5,NA,8,5,3,7,1,2,2,205020,"24/09/2019",1,11,5,6,2,2,2,4,4,3,0.365122616291046,0.383954167366028,0.351706027984619,0.345360815525055
