"","version","age_1","agegroup_1","sex_1","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16a","v16b","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v51","v52","v53","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v68a","v69","v70","v71","v72a","v72b","v73a","v73b","v74a","v74b","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","nv176","v177","v178","v179","nv179","v179a","v180","nv180","v180a","v181_1","v182","v183","v184","v185","v186","v187","v188","v189_1","v190","v191","v192","v193","v194_1","v195","day","month","zone","sample","panel","mergenumber","age_2","agegroup_2","sex_2","v189_2","v181_2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14","q15","q16","q17","q18","q19","q20","q21","v194_2","date","w_arabs"
"494",1,45,4,1,1,5,4,14,3,4,1,1,1,4,4,4,3,4,9,4,1,3,NA,NA,NA,NA,1,5,4,1,4,1,9,NA,1,1,1,1,4,3,NA,4,4,1,3,1,9,NA,1,NA,9,NA,NA,2,3,7,8,99,2,1,1,1,1,1,1,999,99,NA,1,1,99,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,1,2,NA,NA,7,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,19,19,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,2,3,1,4,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,"4",2,2,5,4,3,2,NA,6,NA,473,2,2,21,1,4,1,1,49560347,45,NA,1,2,NA,1,NA,19,19,30,2,6,3,2,4,1,1,1,1,4,3,5,2,2,2,2,2,16,1.42857146263123
"495",1,68,6,1,1,2,2,1,3,3,6,6,99,2,3,9,3,2,3,2,1,1,NA,NA,NA,NA,1,7,6,6,6,2,3,NA,1,2,1,2,4,3,NA,3,4,3,1,1,4,NA,4,NA,2,NA,NA,1,3,7,7,99,3,5,3,4,4,2,2,8,4,NA,6,7,7,2,3,9,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,9,1,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,4,NA,4,NA,1,9,NA,NA,5,6,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,3,3,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1,4,3,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,"22",2,2,NA,4,3,4,NA,4,NA,496,2,2,22,1,4,1,1,49979188,68,NA,1,4,13,9,NA,NA,99,4,4,6,3,2,4,2,3,1,1,4,5,2,3,2,4,1,2,16,0.296052634716034
"496",2,28,2,2,1,4,2,14,5,2,NA,NA,NA,NA,NA,2,3,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,2,1,1,2,3,2,3,NA,NA,NA,3,3,10,3,9,1,1,999,8,1,3,2,99,1,2,3,2,3,1,2,9,2,3,2,2,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,NA,1,2,3,2,2,3,NA,2,NA,3,5,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,98,98,1,98,80,60,0,4,97,1,NA,NA,NA,NA,3,2,4,1,8,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"y0",4,3,6,4,3,4,NA,3,NA,481,2,2,2,2,4,3,1,46782954,28,NA,2,9,12,2,0,NA,98,2,3,6,4,1,4,4,2,2,2,3,4,2,5,4,5,1,2,16,0.296052634716034
"497",2,30,3,2,1,5,3,39,5,5,NA,NA,NA,NA,NA,4,3,4,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,9,3,1,1,NA,NA,NA,2,4,1,1,2,1,2,NA,NA,NA,2,1,1,1,1,1,1,999,9,4,1,1,99,5,NA,5,NA,5,NA,5,3,1,2,1,9,3,3,1,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,4,NA,4,NA,5,NA,NA,1,NA,3,4,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,17,17,9,17,0,0,0,4,17,1,NA,NA,NA,NA,3,2,4,1,8,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,"8",3,2,2,4,2,3,NA,5,NA,NA,2,2,27,1,4,2,1,46784935,30,NA,2,3,18,1,NA,17,17,2,1,5,3,2,4,4,5,2,3,3,4,4,4,4,2,1,2,16,0.802919685840607
"498",3,63,6,1,1,5,4,37,3,3,NA,NA,NA,NA,NA,4,3,3,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,4,9,9,9,NA,NA,NA,9,NA,9,NA,NA,1,4,NA,NA,NA,1,1,1,1,1,1,1,1,9,NA,1,1,1,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,10,10,10,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,3,9,3,1,5,NA,5,NA,4,NA,4,NA,7,NA,NA,5,6,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,98,98,NA,NA,30,70,50,4,97,1,NA,NA,NA,NA,2,3,9,9,8,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,"4",3,1,5,4,9,2,NA,6,NA,531,2,2,21,1,4,1,1,46740345,NA,NA,1,2,16,1,NA,19,98,14,4,6,3,1,3,4,3,2,2,3,4,4,4,4,2,2,2,16,1.42857146263123
"499",3,18,1,2,1,1,3,17,5,5,NA,NA,NA,NA,NA,1,3,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,3,NA,NA,NA,NA,1,3,2,2,NA,NA,NA,3,NA,2,NA,NA,4,4,NA,NA,NA,3,3,7,10,4,1,10,1,3,NA,10,6,1,3,1,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,5,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,4,NA,9,NA,9,NA,4,NA,9,NA,9,NA,1,2,1,2,1,2,1,2,3,2,5,NA,NA,1,4,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1,4,1,90,NA,NA,75,35,55,1,98,1,NA,NA,NA,NA,4,1,2,9,8,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"y0",1,3,3,4,3,2,NA,3,NA,499,2,2,26,1,4,2,1,46552808,18,1,2,2,12,2,1,NA,90,3,2,9,3,1,4,4,3,2,3,4,3,4,4,4,1,1,2,16,1.42857146263123
"500",1,21,1,2,1,3,2,14,4,3,6,99,99,9,9,2,1,3,4,3,9,2,4,1,3,2,6,7,7,5,7,5,7,2,2,1,3,3,1,2,3,3,4,2,2,1,1,3,3,NA,1,NA,NA,3,3,99,99,99,2,8,9,5,999,999,999,999,2,NA,7,9,4,3,1,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,9,1,1,3,1,1,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,3,2,3,2,3,2,NA,NA,4,1,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,97,NA,NA,NA,NA,NA,NA,95,1,1,2,4,3,NA,NA,NA,NA,1,8,8,1,1,1,NA,NA,1,1,6,61,2,7,12,2,"13",2,2,6,5,3,1,1,4,0,NA,1,1,27,1,3,2,0,35367756,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"501",1,27,2,1,1,4,4,23,4,3,1,1,1,4,1,3,2,4,4,4,9,3,1,4,2,3,1,7,7,7,7,5,5,3,1,3,1,4,4,2,1,4,3,2,3,1,3,4,3,NA,3,NA,NA,2,4,9,9,9,1,2,2,3,1,4,1,10,7,NA,1,1,1,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,3,2,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,2,3,4,NA,NA,NA,4,3,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,6,6,NA,NA,NA,NA,NA,NA,6,2,2,4,3,1,NA,NA,NA,NA,2,2,1,4,1,1,NA,NA,1,1,6,1,1,6,14,2,"y5",5,5,5,5,1,1,4,3,0,6100,1,1,2,2,3,3,0,36162594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"502",1,29,2,1,1,1,3,51,3,4,6,4,5,3,3,4,3,1,4,4,1,4,NA,NA,NA,NA,7,7,7,7,7,3,5,NA,2,3,3,3,3,2,NA,4,2,3,2,3,2,NA,4,NA,3,NA,NA,3,4,99,4,5,1,1,1,1,1,1,1,999,9,NA,1,1,99,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,1,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,98,98,NA,NA,NA,NA,NA,NA,97,1,NA,NA,NA,NA,2,3,4,1,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"y0",3,1,5,5,2,3,NA,6,NA,509,2,2,25,1,4,1,0,46411090,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802919685840607
"503",1,18,1,2,1,2,4,6,2,2,5,1,7,4,1,2,1,4,4,4,2,4,2,3,1,4,7,5,7,1,7,2,2,3,1,3,4,1,1,2,2,4,2,4,2,3,1,4,3,NA,3,NA,NA,1,3,9,9,9,1,5,999,5,2,7,10,1,6,NA,5,5,5,2,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,1,1,1,3,2,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,1,3,1,2,1,2,NA,NA,1,4,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,4,90,NA,NA,NA,NA,NA,NA,98,2,2,1,4,3,NA,NA,NA,NA,8,3,1,3,1,1,NA,NA,1,1,6,1,1,6,12,2,"y1",1,1,3,5,2,1,2,3,1,2057,1,1,2,2,4,3,0,46581115,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"504",1,43,4,2,1,5,3,17,5,4,2,4,8,2,2,3,3,2,1,2,1,2,NA,NA,NA,NA,3,7,7,2,7,1,4,NA,2,2,2,9,9,3,NA,4,3,2,3,1,3,NA,2,NA,4,NA,NA,2,4,5,7,9,1,3,4,3,5,999,1,999,99,NA,1,1,99,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,9,1,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,5,NA,9,NA,2,1,9,NA,NA,NA,7,3,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,19,19,NA,NA,NA,NA,NA,NA,19,1,NA,NA,NA,NA,3,4,2,1,8,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"42",1,3,3,5,3,2,NA,3,NA,481,2,2,2,2,4,3,0,46782259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42857146263123
"505",1,26,2,2,1,2,3,1,5,3,5,3,3,2,1,3,3,2,1,3,2,1,NA,NA,NA,NA,2,5,5,2,7,1,7,NA,1,3,2,3,3,3,NA,3,3,3,3,2,3,NA,2,NA,3,NA,NA,4,4,8,7,9,3,5,1,10,5,5,3,5,3,NA,8,1,7,5,NA,5,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,NA,NA,4,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,90,NA,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,1,4,9,9,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"35",4,2,5,5,3,NA,NA,6,NA,481,2,2,25,1,4,1,0,46786361,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"506",1,55,5,1,1,4,3,51,5,5,7,5,3,2,2,3,3,3,1,3,1,2,NA,NA,NA,NA,5,6,6,1,7,2,6,NA,2,3,2,2,4,3,NA,3,3,4,2,2,3,NA,4,NA,3,NA,NA,3,4,3,2,4,2,2,3,1,3,1,1,1,4,NA,10,10,9,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,3,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,5,NA,4,NA,4,NA,4,NA,NA,NA,6,3,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,19,19,NA,NA,NA,NA,NA,NA,96,1,NA,NA,NA,NA,1,2,3,4,8,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,"y3",5,5,3,5,2,2,NA,2,NA,481,2,2,4,2,4,3,0,46789313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42857146263123
"507",1,18,1,2,1,1,2,2,3,1,8,9,5,9,1,1,2,4,2,4,2,3,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,2,3,4,1,2,3,NA,3,4,2,2,1,3,NA,3,NA,1,NA,NA,4,4,99,7,7,2,1,1,1,1,1,1,1,8,NA,1,1,1,5,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,3,9,5,NA,5,NA,NA,NA,9,2,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,19,90,NA,NA,NA,NA,NA,NA,98,1,NA,NA,NA,NA,9,9,9,9,8,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"",5,2,3,5,3,2,NA,3,NA,510,2,2,26,1,4,2,0,49864662,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42857146263123
"508",1,40,4,2,1,3,3,52,3,3,7,8,8,3,1,2,2,3,2,3,1,3,4,1,2,3,2,7,5,2,7,3,3,1,2,3,2,2,2,2,2,3,3,2,2,1,4,2,3,NA,3,NA,NA,3,2,7,8,8,4,5,5,5,5,5,5,7,9,NA,8,6,5,2,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,2,1,3,1,2,NA,NA,4,5,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,97,97,NA,NA,NA,NA,NA,NA,1,1,1,2,4,3,NA,NA,NA,NA,8,8,8,2,1,1,NA,NA,16,4,9,1,1,6,12,1,"8",3,2,5,5,2,1,1,6,0,2660,1,1,19,1,8,1,0,88674888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"509",1,28,2,1,1,3,3,1,2,3,7,5,7,2,3,1,1,2,3,4,2,2,1,4,3,2,5,7,6,3,7,6,4,2,2,3,4,4,1,1,4,3,3,2,3,1,1,3,3,NA,4,NA,NA,2,3,8,7,9,1,999,999,999,999,999,999,1,99,NA,5,5,5,2,1,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,1,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,9,NA,2,3,1,9,NA,NA,3,2,2,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,97,97,NA,NA,NA,NA,NA,NA,97,2,2,1,3,4,NA,NA,NA,NA,8,2,8,3,1,1,NA,NA,1,1,6,1,1,6,12,2,"12",3,3,5,5,2,1,2,4,1,8500,1,1,2,2,8,3,0,89228039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"510",1,31,3,2,1,3,3,1,4,3,2,5,99,3,1,2,1,3,1,3,2,2,4,1,3,2,6,7,6,7,7,6,4,1,1,3,3,3,1,2,2,4,3,3,4,2,2,3,3,NA,4,NA,NA,4,3,6,4,9,2,8,4,4,3,2,5,1,1,NA,8,6,2,5,NA,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,2,5,NA,1,2,1,2,NA,NA,4,5,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,3,NA,NA,NA,NA,NA,NA,98,1,1,4,2,3,NA,NA,NA,NA,8,2,1,2,1,1,NA,NA,25,4,9,16,4,9,18,2,"42",2,5,5,5,3,1,1,5,0,174,1,1,2,2,9,3,0,97966403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"511",1,35,3,1,1,2,3,1,2,3,6,4,4,2,1,3,2,4,3,1,1,1,4,3,2,1,7,7,7,7,7,1,5,3,1,3,4,1,1,2,2,2,1,2,3,1,4,1,4,NA,2,NA,NA,1,2,7,7,7,2,10,1,10,1,10,10,2,6,NA,10,5,2,1,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,1,9,2,9,2,9,3,9,NA,NA,5,6,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,4,1,NA,NA,NA,NA,NA,NA,13,1,2,1,3,4,NA,NA,NA,NA,8,2,1,3,1,1,NA,NA,1,1,6,1,1,6,12,NA,"77",1,1,5,5,3,1,2,3,0,8300,1,1,20,1,3,1,0,522576522,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"512",1,28,2,1,1,2,3,1,1,2,4,5,3,3,3,2,2,4,4,4,2,1,1,2,3,4,7,7,7,9,7,7,6,3,1,3,4,4,1,1,1,4,3,2,2,3,1,4,4,NA,3,NA,NA,2,2,7,6,99,3,2,3,7,3,7,10,2,8,NA,2,4,3,2,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,3,1,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,NA,2,3,2,3,2,3,NA,NA,3,1,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,9,9,NA,NA,NA,NA,NA,NA,5,1,2,1,4,3,NA,NA,NA,NA,1,3,1,3,1,1,NA,NA,61,2,7,61,2,7,16,1,"22",2,2,3,5,3,1,4,4,0,1034,1,1,21,1,77,1,0,777007218,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"513",2,19,1,1,1,3,3,6,4,3,NA,NA,NA,NA,NA,2,1,3,3,NA,NA,3,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,NA,3,3,3,3,2,NA,NA,NA,3,3,2,9,2,1,4,NA,NA,NA,3,9,7,6,2,2,7,2,1,1,6,5,9,2,1,2,1,2,1,2,3,3,3,3,5,2,1,2,2,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,3,2,3,2,3,NA,5,NA,5,4,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,1,1,2,1,70,90,60,2,98,1,2,1,4,3,NA,NA,NA,NA,8,2,8,2,1,1,NA,NA,1,1,6,1,1,6,12,2,"y1",2,1,9,5,1,1,1,3,0,3000,1,1,3,2,2,3,0,25856949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"514",2,49,4,2,1,3,3,24,4,4,NA,NA,NA,NA,NA,9,2,1,2,NA,NA,1,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,2,4,4,2,2,NA,NA,NA,3,3,3,3,3,1,2,NA,NA,NA,3,6,5,5,5,4,3,10,1,4,6,5,7,2,1,1,2,2,1,5,5,5,2,2,5,3,1,1,1,2,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,9,9,NA,9,NA,NA,3,NA,6,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,97,91,8,97,50,60,40,1,1,1,1,4,2,3,NA,NA,NA,NA,2,2,1,1,1,1,NA,NA,1,1,6,1,1,6,22,1,"15",5,1,7,5,1,1,1,6,1,3763,1,1,18,1,2,1,0,25858532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"515",2,40,4,2,1,3,3,6,4,4,NA,NA,NA,NA,NA,3,1,4,4,NA,NA,2,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,NA,1,3,4,3,2,NA,NA,NA,4,1,3,3,3,2,2,NA,NA,NA,3,1,2,9,1,9,8,6,5,1,4,4,3,2,3,5,NA,2,3,1,4,4,2,2,4,3,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,3,2,1,2,3,NA,5,NA,2,2,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,5,5,2,9,20,60,20,1,5,1,2,1,4,3,NA,NA,NA,NA,2,4,1,4,1,1,NA,NA,1,1,6,1,1,6,12,NA,"y2",4,5,4,5,3,1,3,3,0,3756,1,1,26,1,2,2,0,29961589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
