"","ID","date","date_telephone","agree_1","citizen‎","age","age_group","sex","educ","v144","v6","v8_code1","v8_code2","v8_code3","v601","v9","v10","v11","v12","v700","v14","v15a","v15b","v15c","v19","v701","v20","v702","v21","v36","v703","v704","v27","v28","v29","v30","v25","v22","v33","v35","v86","v89","v45","v46","v47","v48","v49a","v49z","v49b","v49s","v49i","v49k","v49h","v49f","v49c","v49j","v49y","v49t","v52a","v52b","v52c","v50","v51","v622a","v622b","v623","v53","v58","v59","v60","v61","v62","v63","v64","v65","v66","v68","v69","v104","v104a","v504","v609","v705","v106","v107","v706","v111","v601b","v506","v73","v510","v511","v109","v110","v115","v116","v707a","v707b","v707c","v119","v120","v619","v121","v122","v123","v708","v125","v126","v127","v128","v620a","v620z","v620s","v620b","v620i","v620k","v620h","v620c","v620f","v620j","v620y","v620","v712","v130","v131","v513","v134","v137","v138_code","v139","v140","v141","v143_code","sector","data_collection","Version‎","language‎","date_after","agree_2","F1","F2","F3","F5","F7","N1","F9","F110","F10","N11","N50","N51","N622a","N622b","N623","w_panel1","w_panel2","w_jews_panel1","w_jews_panel2","w_arabs_panel1","w_arabs_panel2"
"871",267100,2022-10-20,"",1,1,33,3,1,6,4,4,4,NA,NA,2,3,3,4,4,4,NA,1,2,4,3,NA,98,1,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,1,5,5,5,5,2,2,2,0,0,0,0,NA,7,5,5,8,1,5,NA,1,NA,4,4,4,4,5,2,3,4,4,3,3,94,NA,1,1,5,1,1,1,2,2,3,2,2,4,NA,NA,10,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,10,5,6,6,5,2,0,0,0,9,8,2,10,4,"",1,"45",4,7,4,1,1,1,2,1,"10/11/2022",1,1,4,3,3,3,1,1,1,4,4,10,1,4,NA,3,0.821530401706696,0.773093521595001,0.846395194530487,0.826701879501343,NA,NA
"872",267101,2022-10-20,"",1,1,NA,3,2,2,5,3,1,NA,NA,2,5,5,5,4,3,1,2,3,1,4,3,4,1,4,3,3,1,NA,NA,NA,NA,2,1,4,4,4,2,3,4,1,1,10,0,0,0,0,0,0,0,0,0,0,NA,10,10,0,10,0,5,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,1,1,3,3,2,2,3,4,4,7,5,1,2,3,2,2,2,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,4,"",1,"43",1,5,4,1,1,1,1,1,"09/11/2022",1,1,1,6,1,4,1,1,1,3,4,10,0,8,NA,0,1.0452219247818,1.08607506752014,1.07685708999634,1.16138637065887,NA,NA
"873",267102,2022-10-20,"",1,1,NA,4,2,6,5,3,18,NA,NA,1,2,3,3,3,4,1,2,4,1,3,3,3,1,2,3,3,1,NA,NA,NA,NA,2,1,3,3,3,3,2,3,5,4,5,3,3,3,2,2,1,0,0,1,0,NA,2,2,2,5,2,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,7,2,2,2,2,2,1,3,3,6,4,2,1,3,3,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,5,"",1,"44",4,9,5,1,1,1,1,1,"22/11/2022",1,1,1,1,1,3,1,3,2,3,3,6,3,4,NA,2,0.678189635276794,0.671572148799896,0.69871598482132,0.718140721321106,NA,NA
"874",267103,2022-10-20,"",1,1,NA,4,1,4,3,3,18,NA,NA,2,5,5,4,4,4,NA,1,2,4,2,NA,3,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,1,8,0,98,5,10,8,0,0,2,0,0,NA,8,1,0,10,1,10,NA,1,NA,98,5,4,3,3,1,3,4,4,4,4,5,NA,3,2,5,1,1,10,1,1,1,2,2,3,NA,NA,10,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,98,98,10,10,0,0,0,0,0,10,3,3,2,6,"",1,"93",5,9,5,1,1,1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83234655857086,NA,1.88780510425568,NA,NA,NA
"875",267104,2022-10-20,"",1,1,NA,4,2,9,2,1,18,NA,NA,1,1,3,5,3,3,NA,4,1,2,4,NA,2,1,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,5,5,7,7,7,5,0,6,0,0,5,NA,7,7,4,5,5,5,NA,5,NA,3,4,4,2,4,4,4,4,4,4,3,4,NA,1,4,2,3,1,8,1,5,5,1,1,2,NA,NA,7,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,10,5,7,5,6,0,0,0,0,10,8,3,2,4,"",2,"12",4,11,6,1,1,1,2,1,"09/11/2022",1,1,4,1,1,5,4,1,2,4,4,5,5,5,NA,5,0.657486021518707,0.593133687973022,0.677385747432709,0.634263157844543,NA,NA
"876",267105,2022-10-22,"",1,1,NA,4,2,9,4,2,18,NA,NA,1,3,3,4,3,1,2,4,1,3,2,1,3,1,2,3,2,4,NA,NA,NA,NA,1,1,3,2,3,3,2,3,5,4,4,6,6,5,4,4,3,3,6,3,3,NA,3,6,6,5,5,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,3,NA,NA,16,4,3,2,1,2,4,3,3,6,4,2,1,4,3,2,3,2,3,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,5,"",1,"26",2,8,5,1,1,1,1,1,"16/11/2022",1,1,2,1,2,2,3,3,3,3,3,7,4,5,NA,4,0.709034085273743,0.668499290943146,0.730494022369385,0.714854776859283,NA,NA
"877",267106,2022-10-20,"",1,1,21,1,1,5,3,4,15,NA,NA,2,4,3,4,4,4,1,1,2,4,4,3,3,2,2,1,3,1,NA,NA,NA,NA,3,2,3,1,3,98,3,3,5,1,98,0,98,10,10,10,98,98,0,0,98,NA,6,0,0,7,3,9,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,1,1,2,2,3,1,1,3,3,3,3,2,4,3,2,2,2,3,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,4,"",1,"3",1,6,9,1,1,1,1,1,"09/11/2022",1,1,4,6,2,5,1,1,2,98,4,7,8,10,NA,1,1.49987626075745,1.5734281539917,1.5452721118927,1.6825338602066,NA,NA
"878",267107,2022-10-20,"",1,1,31,3,2,9,5,2,23,NA,NA,2,4,2,3,3,98,2,3,4,1,2,1,3,1,4,4,98,3,NA,NA,NA,NA,1,2,4,2,3,4,2,3,5,98,2,5,98,1,0,1,5,6,6,98,98,NA,2,4,4,3,8,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,6,6,3,2,3,2,4,3,3,6,2,1,4,2,3,2,3,2,4,4,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,1,4,"",1,"22",1,4,3,1,1,1,1,1,"30/11/2022",1,1,2,2,2,5,3,3,3,2,3,2,7,1,NA,4,0.598577797412872,0.589898407459259,0.616694629192352,0.630803525447845,NA,NA
"879",267108,2022-10-20,"",1,1,NA,4,1,5,5,2,15,NA,NA,2,4,3,3,3,4,2,4,2,1,3,3,3,2,4,4,4,2,NA,NA,NA,NA,1,2,3,3,98,98,2,4,5,5,0,3,0,0,0,0,6,0,3,0,0,NA,0,0,3,3,0,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,5,NA,NA,9,4,3,2,2,2,2,3,3,5,1,4,1,2,2,2,2,2,3,3,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,"1990",1,"73",3,7,2,1,1,1,1,1,"09/11/2022",1,1,18,4,1,4,2,5,3,3,3,5,3,2,NA,2,1.28238570690155,1.3439918756485,1.3211989402771,1.43718779087067,NA,NA
"880",267111,2022-10-20,"",1,1,30,3,2,8,2,2,4,NA,NA,1,1,2,5,4,4,2,1,4,2,4,2,2,1,1,1,2,1,NA,NA,NA,NA,2,1,2,1,2,4,2,3,1,1,7,1,1,10,9,7,0,0,0,0,0,NA,9,6,3,10,2,10,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,8,2,5,3,1,2,4,1,2,9,2,2,4,1,4,1,1,3,2,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,4,"",1,"23",4,6,4,1,1,1,1,1,"09/11/2022",1,1,4,6,1,3,1,1,2,3,4,10,5,9,NA,5,0.760490953922272,0.673792243003845,0.78350830078125,0.72051477432251,NA,NA
"881",267112,2022-10-20,"",1,1,NA,5,2,4,3,3,44,NA,NA,1,5,4,4,3,4,2,2,1,4,4,3,4,1,1,1,1,1,NA,NA,NA,NA,1,1,4,1,4,4,1,2,5,1,9,1,1,8,9,9,1,1,1,0,0,NA,8,5,2,10,2,10,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,1,1,5,4,2,2,3,2,2,7,3,2,1,4,3,3,4,3,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,5,"",2,"53",5,7,4,1,1,1,1,1,"09/11/2022",1,1,5,1,4,5,2,1,2,2,4,10,4,7,NA,2,1.59732496738434,1.44929575920105,1.64567029476166,1.54979372024536,NA,NA
"882",267115,2022-10-20,"",1,1,35,3,2,6,2,2,32,NA,NA,1,4,4,3,4,3,2,1,2,4,3,3,98,98,2,2,1,1,NA,NA,NA,NA,1,1,3,2,3,98,3,2,1,1,7,2,2,10,4,6,1,1,1,0,0,NA,5,3,2,98,98,98,NA,98,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,8,1,1,2,1,1,4,1,3,9,5,2,4,1,4,1,2,2,98,3,2,2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,4,"",2,"26",4,9,8,1,1,1,1,1,"16/11/2022",1,1,4,6,1,2,1,1,2,98,4,98,98,98,NA,98,0.676052629947662,0.595708072185516,0.696514308452606,0.63701605796814,NA,NA
"883",267116,2022-10-27,"",1,1,41,4,2,7,3,3,18,NA,NA,2,5,4,5,4,3,3,1,4,2,1,1,3,1,3,2,1,1,NA,NA,NA,NA,4,1,1,1,3,4,2,3,1,1,10,0,0,8,10,6,0,0,0,0,0,NA,10,2,0,10,4,10,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,10,5,4,5,2,2,1,4,3,1,1,2,4,1,2,4,4,4,4,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2,4,"",2,"34",5,9,5,1,1,1,1,1,"09/11/2022",1,1,5,6,1,4,1,1,3,1,3,10,5,10,NA,5,1.00512087345123,0.922624468803406,1.03554224967957,0.986601710319519,NA,NA
"884",267117,2022-10-20,"",1,1,30,3,1,8,5,5,61,NA,NA,1,5,3,5,3,4,1,4,1,2,4,2,2,2,4,4,3,1,NA,NA,NA,NA,1,2,3,3,4,4,3,4,5,5,4,6,2,0,0,0,8,0,3,0,0,NA,0,4,6,8,0,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,9,2,2,2,1,3,2,4,4,10,1,1,4,2,3,3,3,4,3,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,7,"",1,"45",3,7,3,1,1,1,1,1,"09/11/2022",1,2,NA,2,2,6,1,3,4,2,2,8,3,0,NA,0,0.818952620029449,0.821519553661346,0.84373939037323,0.878485858440399,NA,NA
"885",267118,2022-10-20,"",1,1,NA,5,1,8,2,1,28,NA,NA,2,2,2,3,2,3,3,4,3,1,2,1,2,2,2,3,3,4,NA,NA,NA,NA,1,2,1,2,2,2,3,3,2,3,1,5,6,3,1,1,3,2,2,3,3,NA,1,9,7,6,5,1,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,7,3,4,4,1,1,4,2,3,7,2,2,4,1,4,1,2,2,3,3,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,2,"1990",2,"23",2,10,4,1,1,1,1,1,"09/11/2022",1,1,3,2,2,7,4,3,2,3,4,8,8,4,NA,5,0.883636236190796,0.753600120544434,0.910380721092224,0.805856764316559,NA,NA
"886",267119,2022-10-20,"",1,1,66,6,2,8,5,4,45,NA,NA,2,4,4,4,2,2,2,3,4,1,2,1,4,2,4,4,4,4,NA,NA,NA,NA,1,2,2,2,2,3,1,3,2,2,1,10,8,1,0,0,7,10,7,5,8,NA,0,8,10,3,9,0,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,3,7,5,5,1,1,4,2,2,5,5,1,4,3,4,2,3,4,4,4,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,4,"",1,"26",5,9,2,1,1,1,1,1,"09/11/2022",1,1,2,5,2,5,4,3,3,3,2,1,8,0,NA,5,1.2113436460495,1.15703904628754,1.24800670146942,1.23727118968964,NA,NA
"887",267120,2022-10-20,"",1,1,NA,1,2,5,3,3,61,NA,NA,2,4,5,4,4,3,1,1,4,3,4,1,3,1,1,3,3,1,NA,NA,NA,NA,2,1,3,2,2,3,2,1,1,1,10,0,0,5,9,9,0,0,0,0,0,NA,10,0,0,10,0,8,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,1,2,3,2,2,2,3,2,2,7,1,2,1,4,3,4,3,3,3,3,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,"",1,"3",3,7,4,1,1,1,1,1,"09/11/2022",1,1,1,6,3,6,1,1,1,3,4,10,4,9,NA,3,1.33104383945465,1.3664608001709,1.37132978439331,1.4612147808075,NA,NA
"888",267122,2022-10-20,"",1,1,NA,7,1,6,5,3,47,NA,NA,1,3,3,3,2,2,3,1,3,4,1,1,2,1,3,3,3,4,NA,NA,NA,NA,1,2,2,2,3,3,2,3,2,3,1,6,5,3,2,2,3,7,6,4,4,NA,1,4,5,4,6,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,1,NA,NA,6,6,4,4,1,1,4,2,3,7,4,1,2,4,4,2,4,2,4,3,2,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,10,6,"",1,"12",3,10,2,1,1,1,1,1,"16/11/2022",1,2,NA,4,1,2,4,3,3,3,3,5,10,5,NA,5,1.21343648433685,1.17789244651794,1.25016283988953,1.25957059860229,NA,NA
"889",267123,2022-10-24,"",1,1,26,2,2,4,5,4,16,28,NA,3,5,4,3,4,1,2,4,3,2,4,1,4,1,1,4,4,1,NA,NA,NA,NA,1,2,4,4,3,3,3,4,5,1,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,10,1,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,2,3,2,2,3,2,1,3,3,6,5,1,2,3,3,3,2,2,4,3,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"",1,"14",1,4,2,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865858197212219,NA,0.89206463098526,NA,NA,NA
"890",267124,2022-10-21,"",1,1,71,7,2,9,5,3,66,NA,NA,2,4,3,3,3,3,NA,3,1,4,3,NA,2,1,2,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,3,10,7,4,2,2,3,3,4,1,1,NA,2,7,10,4,8,2,NA,3,NA,2,3,2,2,4,4,3,4,4,4,4,2,NA,3,4,2,4,2,3,5,4,3,1,3,4,NA,NA,8,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,7,5,9,9,8,0,0,0,0,5,6,2,1,4,"",1,"26",4,8,1,1,1,1,2,1,"09/11/2022",1,1,2,6,1,2,4,5,3,2,3,4,7,5,NA,5,0.997680306434631,0.956659257411957,1.027876496315,1.02299654483795,NA,NA
"891",267126,2022-10-20,"",1,1,22,1,1,1,5,3,18,NA,NA,4,98,3,98,1,3,3,3,4,2,98,1,3,1,3,98,98,4,NA,NA,NA,NA,2,2,4,2,3,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,3,3,3,5,5,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,NA,NA,98,NA,NA,2,5,4,5,2,2,4,2,2,8,5,3,1,4,2,98,98,3,4,3,2,98,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,"",1,"98",99,12,4,5,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975684583187103,NA,1.00521504878998,NA,NA,NA
"892",267127,2022-10-20,"",1,1,42,4,2,4,1,3,23,53,NA,2,5,4,5,3,3,2,1,4,3,4,98,3,1,1,1,1,1,NA,NA,NA,NA,2,1,4,3,4,4,3,3,1,1,9,1,1,10,10,10,0,0,0,0,0,NA,10,0,0,7,0,NA,8,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,5,NA,NA,11,2,1,2,1,2,2,3,4,2,2,2,4,1,1,98,3,3,3,3,98,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,"",2,"41",3,7,8,1,1,1,1,1,"09/11/2022",1,1,6,6,1,2,1,1,3,2,3,10,1,NA,10,1,0.855776131153107,0.766846776008606,0.881677389144897,0.82002192735672,NA,NA
"893",267128,2022-10-20,"",1,1,21,1,1,5,5,2,62,56,NA,2,4,3,3,3,3,3,1,2,3,2,1,2,2,3,4,3,1,NA,NA,NA,NA,1,1,2,3,4,2,2,3,5,5,6,3,4,2,4,4,4,2,2,0,0,NA,4,4,3,5,5,3,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,4,NA,NA,96,3,2,2,1,2,2,3,3,7,6,1,2,4,3,1,2,2,4,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,10,4,"",1,"53",3,7,4,1,1,1,1,1,"09/11/2022",1,1,1,1,2,5,3,3,4,2,3,5,5,3,NA,3,1.0120176076889,1.14528810977936,1.04264771938324,1.22470545768738,NA,NA
"894",267129,2022-10-23,"",1,1,37,3,1,8,4,3,61,62,NA,2,3,3,3,2,98,NA,3,4,1,3,NA,2,2,3,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,2,4,8,7,2,1,3,6,3,4,1,1,NA,2,6,6,98,98,5,NA,5,NA,3,3,3,3,3,4,4,3,4,4,3,99,2,1,3,3,4,41,7,3,3,4,1,2,4,NA,NA,4,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,10,7,7,7,7,3,2,0,0,7,7,3,2,4,"",1,"24",3,7,1,1,1,1,2,1,"09/11/2022",1,1,99,2,2,7,2,5,3,3,4,7,7,5,NA,5,0.924137711524963,0.874429285526276,0.952108085155487,0.935064494609833,NA,NA
"895",267130,2022-10-20,"",1,1,24,2,1,4,5,4,100,NA,NA,2,4,5,1,4,3,NA,3,1,2,4,NA,3,3,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,6,2,0,0,4,NA,5,NA,3,3,3,1,1,98,4,1,4,4,4,3,NA,4,1,5,1,1,3,4,1,0,2,2,3,NA,NA,9,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,6,0,3,6,6,9,7,5,3,1,1,4,"",1,"54",1,7,4,1,1,1,2,1,"27/11/2022",1,1,1,1,1,7,1,1,4,2,4,10,0,0,NA,0,0.975684583187103,1.13460612297058,1.00521504878998,1.21328270435333,NA,NA
"896",267131,2022-10-20,"",1,1,51,5,2,6,5,2,32,NA,NA,2,4,3,4,4,2,2,1,4,2,2,1,98,2,1,3,2,1,NA,NA,NA,NA,2,98,2,3,3,3,2,3,3,1,7,4,8,8,4,4,5,0,5,0,0,NA,5,8,5,8,7,5,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,7,2,4,4,1,1,4,2,3,9,6,2,1,4,4,98,3,3,2,3,2,2,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2,5,"",1,"22",3,9,6,1,1,1,1,1,"16/11/2022",1,1,4,1,4,7,1,1,1,3,3,10,7,4,NA,5,0.666192710399628,0.612689137458801,0.686356008052826,0.655174612998962,NA,NA
"897",267132,2022-10-20,"",1,1,23,2,2,7,5,2,65,NA,NA,2,4,3,3,2,98,3,3,1,4,3,1,3,2,2,4,3,4,NA,NA,NA,NA,1,2,1,1,2,2,2,3,2,3,2,8,8,1,1,1,6,6,9,5,5,NA,1,8,9,5,5,4,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,5,5,3,3,2,2,4,2,3,8,7,1,2,3,3,1,2,2,3,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,4,"",1,"Y2",1,5,2,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535206079483032,NA,0.55140483379364,NA,NA,NA
"898",267133,2022-10-20,"",1,1,NA,6,1,4,4,2,32,28,NA,2,2,2,5,2,4,2,1,3,4,4,14,2,3,1,2,1,3,NA,NA,NA,NA,2,1,2,2,3,3,2,1,1,1,10,2,6,6,4,4,1,1,1,0,1,NA,10,8,3,8,3,7,NA,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,1,3,4,4,1,1,4,3,2,8,6,2,1,4,4,2,2,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,10,4,"",1,"33",2,7,2,1,1,1,1,1,"10/11/2022",1,1,1,6,1,7,3,1,2,3,4,9,1,7,NA,6,2.21523594856262,2.15872240066528,2.28228330612183,2.30841398239136,NA,NA
"899",267134,2022-10-20,"",1,1,NA,3,1,4,1,5,56,NA,NA,19,5,4,5,4,4,NA,1,4,2,4,NA,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,8,1,1,8,10,8,0,1,0,0,0,NA,10,2,0,9,0,NA,8,1,NA,4,5,5,5,5,4,3,4,4,4,4,5,NA,1,4,5,1,1,10,2,1,5,1,1,4,NA,NA,2,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,9,0,9,5,0,0,0,0,0,7,7,4,1,5,"",2,"Y2",3,7,7,1,1,1,2,1,"17/11/2022",1,1,5,5,1,5,1,1,2,2,3,9,2,NA,8,2,0.918659865856171,0.829356968402863,0.946464419364929,0.886866748332977,NA,NA
"900",267135,2022-10-24,"",1,1,NA,4,1,3,1,3,18,NA,NA,2,5,4,5,3,4,NA,3,1,4,4,NA,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,6,0,2,3,10,8,0,1,2,1,1,NA,7,5,0,8,3,NA,6,2,NA,5,5,5,5,3,3,3,3,3,3,3,5,NA,1,1,5,98,1,10,3,5,0,1,3,4,NA,NA,6,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,10,3,7,7,2,2,1,0,0,7,5,4,3,5,"",2,"Y2",2,7,9,1,1,1,2,1,"09/11/2022",1,1,5,6,1,5,2,1,2,2,3,7,4,NA,5,3,0.964324533939362,0.882996022701263,0.993511199951172,0.944225311279297,NA,NA
"901",267136,2022-10-20,"",1,1,28,2,1,6,5,2,1,NA,NA,3,2,2,5,4,4,NA,2,1,3,4,NA,3,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,10,0,0,10,6,4,0,0,0,0,0,NA,10,0,0,10,0,5,NA,0,NA,4,5,5,5,5,2,4,4,4,3,4,4,NA,4,3,5,1,1,8,1,3,3,2,2,4,NA,NA,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,10,0,6,5,0,0,0,0,0,10,8,3,3,4,"",2,"13",1,7,4,1,1,1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603092074394226,NA,0.621345520019531,NA,NA,NA
"902",267137,2022-10-20,"",1,1,NA,3,2,9,2,3,1,NA,NA,2,4,4,3,3,3,NA,4,2,1,3,NA,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,5,8,5,7,8,8,6,0,0,5,0,0,NA,5,7,5,7,7,7,NA,5,NA,3,4,5,4,2,2,2,3,4,3,1,10,NA,4,1,4,1,3,7,3,5,5,2,2,3,NA,NA,5,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,10,4,7,6,3,0,0,0,0,7,8,3,1,6,"",2,"26",4,10,7,1,1,1,2,1,"17/11/2022",1,1,10,5,1,6,2,21,3,3,4,9,9,9,NA,4,0.626351594924927,0.557103455066681,0.645309031009674,0.595734477043152,NA,NA
"903",267138,2022-10-20,"",1,1,48,4,2,8,5,5,18,NA,NA,3,3,3,3,2,1,2,4,1,3,2,1,3,1,4,4,1,3,NA,NA,NA,NA,1,2,2,3,3,2,3,4,5,4,0,5,98,98,2,98,5,5,7,98,5,NA,0,7,5,2,8,4,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,2,4,2,1,1,1,3,3,2,7,1,1,4,2,4,1,3,2,3,2,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,6,"",1,"23",2,5,6,1,1,1,1,1,"27/11/2022",1,2,NA,5,1,8,3,3,4,3,1,5,6,5,NA,5,0.762894451618195,0.759600102901459,0.785984516143799,0.812272787094116,NA,NA
