"","id","date","agree","age","agegroup","gender","educ","v5","v6","v8_code","v501","v514","v12","v13","v15","v16","v19","v20","v21","v503A","v25","v22","v26","v27","v28","v29","v30","v502","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49H","v49I","v49S","v49K","v49J","v50","v51","v52A","v52B","v52I","v52K","v52R","v63","v64","v65","v66","v67","v68","v69","v504","v73","v505","v506","v104E","v106","v107","v507","v508","v509","v111","v510","v511","v115","v116","v512_code","v513","v134","v135","v137","v139","v140","v141","v143_code","v144","v147","Language","sector","date_after","agree_after","E1_after","E2_after","E4_after","E7_after","E8A_after_code1","E8A_after_code2","E8A_after_code3","E8B_after_code1","E8B_after_code2","E8B_after_code3","E9_after","E10_after","E147_after","E17_after","E18_after","Institute","weights_panel_1","weights_panel_2","educ_w","religiosity_w","educ_arabs_w"
"522",7244,"04/02/2020",1,37,3,2,8,1,4,31,2,2,2,98,4,3,2,3,4,4,1,2,NA,NA,NA,NA,NA,NA,3,98,1,1,0,8,6,0,8,0,0,0,6,0,6,0,6,8,NA,NA,4,4,2,3,3,4,3,4,1,4,5,3,3,3,3,3,9,6,3,2,5,1,29,4,NA,1,1,5,"2",1,1,5,1,1,1,"09/03/2020",1,1,3,5,2,"71","56","","10","37","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"523",7246,"12/02/2020",1,36,3,1,7,1,2,23,2,1,2,98,4,3,2,1,4,3,1,98,NA,NA,NA,NA,NA,NA,2,2,1,2,7,7,7,3,3,2,98,2,3,10,10,8,8,0,NA,NA,3,4,3,4,4,4,4,2,3,5,4,2,5,5,3,3,9,6,3,4,10,6,21,4,NA,5,1,2,"3",3,1,5,1,1,1,"09/03/2020",1,1,2,4,6,"60","42","51","11","02","22",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"524",7297,"01/03/2020",1,36,3,1,5,1,1,55,99,1,3,1,1,3,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA,1,1,2,2,10,0,4,10,5,5,3,4,0,7,5,10,8,8,NA,NA,4,4,3,4,4,4,4,3,1,6,5,99,99,99,5,14,2,3,1,1,10,98,11,5,NA,10,1,3,"3",1,1,5,1,1,1,"04/03/2020",1,1,1,4,2,"60","64","","11","","",1,2,3,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"525",7318,"27/02/2020",1,36,3,1,7,1,1,59,2,1,4,2,2,1,3,98,1,2,4,2,NA,NA,NA,NA,NA,NA,4,2,2,2,9,4,2,10,0,7,0,7,0,10,2,9,4,0,NA,NA,4,3,4,4,4,3,3,3,1,5,1,4,1,9,5,5,5,2,3,4,8,8,57,4,NA,1,2,4,"3",6,1,2,1,1,1,"05/03/2020",1,1,4,4,3,"63","","","24","","",3,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"526",7319,"11/02/2020",1,34,3,1,5,1,3,4,1,1,3,2,1,3,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,1,99,99,2,8,4,0,9,7,1,9,1,0,9,3,6,5,5,NA,NA,4,3,2,3,4,3,4,4,1,5,5,4,2,2,5,14,5,1,3,5,8,8,33,4,NA,11,1,2,"2",3,1,4,1,1,1,"05/03/2020",1,1,4,4,3,"48","","","08","","",3,2,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"527",7323,"11/02/2020",1,36,3,1,4,1,2,18,1,1,4,2,3,4,2,4,4,1,1,1,NA,NA,NA,NA,NA,NA,3,3,2,2,8,3,0,1,0,5,0,0,0,8,5,10,5,0,NA,NA,4,3,4,1,4,4,4,4,2,4,3,1,6,4,94,94,94,3,3,3,7,3,33,4,NA,9,1,1,"2",5,5,5,1,1,2,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.747023820877075,NA,2,4,2
"528",7327,"03/02/2020",1,36,3,1,8,1,2,4,1,8,2,2,1,3,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,3,3,3,2,7,7,3,6,7,4,2,2,0,98,98,9,7,6,NA,NA,4,4,4,3,4,3,4,3,1,5,3,1,5,5,94,95,1,3,3,3,10,5,21,3,1990,1,1,2,"4",3,1,5,1,1,1,"09/03/2020",1,1,1,4,9,"47","42","","07","01","",3,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"529",7345,"11/02/2020",1,36,3,2,5,1,4,1,1,3,4,98,2,4,98,4,1,1,4,1,NA,NA,NA,NA,NA,NA,4,4,2,2,8,2,0,3,0,7,98,7,0,5,0,5,2,0,NA,NA,98,2,2,1,98,98,98,98,3,5,0,7,98,1,7,7,7,98,3,1,98,1,8,6,NA,1,2,1,"4",6,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.846867140164023,NA,3,1,2
"530",7367,"01/03/2020",1,36,3,2,7,1,2,54,2,3,3,2,1,3,98,2,3,2,1,1,NA,NA,NA,NA,NA,NA,3,3,2,2,8,5,4,0,5,0,98,98,98,8,5,8,6,5,NA,NA,2,4,3,3,4,4,3,4,3,6,3,1,1,1,2,1,1,3,3,1,8,8,52,1,1997,1,1,3,"3",5,1,3,1,1,1,"15/03/2020",1,1,2,4,6,"51","","","21","07","",3,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"531",7374,"25/02/2020",1,36,3,1,5,1,2,5,3,8,4,1,3,1,1,2,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,2,9,6,3,7,4,0,2,5,10,10,0,8,7,NA,NA,1,2,4,3,4,4,4,4,1,5,5,2,3,4,2,2,4,4,1,3,6,1,59,4,NA,1,2,2,"4",6,1,1,1,1,1,"09/03/2020",1,1,2,5,6,"75","71","56","14","22","19",2,2,1,1,1,1,0.846867140164023,1.01625670489914,3,1,2
"532",7382,"27/02/2020",1,36,3,2,7,1,2,18,3,1,2,1,3,4,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,3,3,1,1,5,7,6,2,3,0,0,0,0,5,8,6,8,4,NA,NA,2,3,3,4,3,3,4,3,3,6,1,2,2,4,2,2,98,5,3,4,6,4,62,5,NA,5,1,3,"2",1,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"533",7396,"28/02/2020",1,36,3,2,7,1,2,32,2,3,3,2,1,98,4,3,1,8,98,98,NA,NA,NA,NA,NA,NA,2,4,98,2,9,5,0,8,0,9,8,9,0,9,0,8,2,0,NA,NA,4,3,4,3,2,3,1,4,1,5,0,99,1,2,99,10,99,6,3,1,10,6,0,4,NA,3,2,2,"4",7,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.866611606617809,NA,4,1,3
"534",7403,"27/02/2020",1,35,3,2,3,1,2,33,1,2,4,2,4,1,4,98,1,1,4,1,NA,NA,NA,NA,NA,NA,4,2,2,2,10,0,5,5,10,5,5,5,5,10,0,10,0,5,NA,NA,1,3,3,1,4,1,4,4,3,6,5,1,1,1,1,1,1,1,3,3,10,10,3,4,NA,3,1,3,"3",4,1,4,1,1,1,"09/03/2020",1,1,1,5,1,"64","","","03","","",1,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"535",7425,"18/02/2020",1,36,3,1,7,1,5,20,1,1,4,2,3,2,3,2,4,3,2,2,NA,NA,NA,NA,NA,NA,1,4,4,4,3,2,0,0,0,0,0,0,0,8,4,2,2,0,NA,NA,3,4,4,3,4,4,4,3,1,6,5,94,6,2,13,14,5,2,1,4,6,1,33,6,NA,1,1,2,"5",3,1,2,1,1,1,"08/03/2020",1,1,4,1,6,"93","","","93","","",3,2,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"536",7438,"13/02/2020",1,35,3,2,3,1,2,72,4,4,4,2,1,3,4,3,2,8,4,1,NA,NA,NA,NA,NA,NA,3,3,2,2,10,2,98,98,98,0,98,0,98,5,5,10,2,2,NA,NA,1,3,4,3,4,4,4,98,3,1,1,1,2,2,94,1,1,5,3,1,10,8,29,3,1998,10,1,1,"3",1,5,98,1,1,1,"05/03/2020",1,2,94,2,1,"98","","","28","29","",8,4,1,1,1,1,1,1,1,98,1
"537",7442,"18/02/2020",1,35,3,2,7,1,2,32,3,2,3,1,4,3,1,1,4,4,98,2,NA,NA,NA,NA,NA,NA,4,4,2,1,3,6,98,98,8,98,98,98,98,7,5,6,6,6,NA,NA,2,4,4,4,4,1,4,4,3,3,1,97,98,5,2,9,95,5,3,4,10,8,23,3,2015,1,1,2,"3",3,1,5,1,1,1,"15/03/2020",1,1,9,3,2,"98","","","98","","",1,3,3,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"538",7443,"23/02/2020",1,35,3,2,7,1,1,33,4,3,4,2,1,2,4,4,1,2,4,1,NA,NA,NA,NA,NA,NA,2,4,2,2,8,0,0,5,0,8,9,10,0,10,10,10,7,7,NA,NA,4,4,4,4,4,2,4,2,3,3,4,8,1,1,8,8,98,4,2,1,8,9,33,4,NA,3,2,3,"6",6,1,1,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.866611606617809,NA,4,1,3
"539",7558,"25/02/2020",1,35,3,2,3,1,2,5,1,4,3,2,3,4,4,98,2,1,3,1,NA,NA,NA,NA,NA,NA,3,1,2,2,10,5,5,8,10,10,98,98,0,5,0,10,5,10,NA,NA,2,4,3,3,4,2,4,4,3,3,2,1,6,5,1,1,1,1,3,5,6,4,33,3,1993,26,2,2,"3",7,1,4,1,1,1,"08/03/2020",1,1,8,5,6,"74","64","","38","24","",17,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"540",7564,"25/02/2020",1,35,3,2,5,1,2,1,1,1,4,1,4,2,3,4,3,1,1,1,NA,NA,NA,NA,NA,NA,2,3,98,2,9,1,5,5,2,7,6,5,0,10,5,8,4,1,NA,NA,4,4,4,4,4,4,3,4,1,5,4,1,1,1,1,1,1,1,3,3,5,3,33,4,NA,2,1,1,"4",3,1,3,1,1,1,"11/03/2020",1,1,1,5,6,"41","43","","39","07","",1,2,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"541",7662,"05/02/2020",1,34,3,1,8,1,2,21,3,2,1,1,4,3,4,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,3,1,1,2,7,9,1,5,3,0,3,7,5,6,2,7,5,NA,NA,4,4,4,4,3,3,4,1,2,5,4,3,3,3,6,6,9,5,1,3,7,5,61,4,NA,1,1,2,"3",3,1,5,1,1,1,"09/03/2020",1,1,3,5,2,"73","52","","14","11","",2,2,2,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"542",7681,"17/02/2020",1,34,3,2,7,1,2,65,3,2,4,2,1,2,4,98,1,1,3,1,NA,NA,NA,NA,NA,NA,2,3,2,2,9,2,1,9,1,5,5,5,0,9,5,10,1,1,NA,NA,4,2,4,4,4,2,2,2,2,6,3,1,5,1,5,5,5,1,1,1,9,3,8,5,NA,2,2,5,"4",7,1,2,1,1,1,"11/03/2020",1,1,1,5,5,"63","58","","20","","",1,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"543",7689,"20/02/2020",1,35,3,2,4,1,2,71,99,1,4,2,2,1,3,3,1,1,2,99,NA,NA,NA,NA,NA,NA,1,3,2,2,10,0,0,7,0,7,8,7,0,10,0,10,0,0,NA,NA,1,4,4,4,4,4,4,1,1,6,5,1,1,1,1,1,1,1,3,1,7,7,0,9,NA,9,99,99,"סירוב",99,1,99,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1,NA,2,99,2
"544",7704,"13/02/2020",1,34,3,2,7,1,3,62,2,9,3,2,1,4,99,3,1,8,1,99,NA,NA,NA,NA,NA,NA,3,2,99,99,6,2,2,6,0,4,8,4,0,9,3,99,99,99,NA,NA,1,4,4,4,4,4,3,4,1,4,3,97,6,1,5,5,5,3,3,1,7,1,21,4,NA,5,2,99,"5",6,1,2,1,1,1,"12/03/2020",1,1,1,5,2,"60","48","","24","","",1,8,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"545",7875,"18/02/2020",1,33,3,2,3,1,5,1,3,2,4,1,3,4,4,4,3,1,4,1,NA,NA,NA,NA,NA,NA,2,2,1,2,5,5,5,4,1,1,1,0,0,9,5,8,8,8,NA,NA,2,4,3,1,2,4,1,4,3,6,5,1,10,5,94,94,1,4,3,3,10,4,8,4,NA,11,1,5,"7",5,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"546",7877,"18/02/2020",1,34,3,2,8,1,2,32,1,8,4,98,3,2,4,3,2,3,2,99,NA,NA,NA,NA,NA,NA,2,3,99,2,10,5,3,7,6,4,5,4,1,10,8,8,8,6,NA,NA,4,3,3,4,4,3,4,4,3,5,3,99,6,99,99,99,1,2,3,3,8,3,52,5,NA,3,1,4,"4",5,1,4,1,1,1,"09/03/2020",1,1,99,5,6,"43","","","98","","",1,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"547",7934,"25/02/2020",1,33,3,1,5,1,1,15,2,1,3,2,1,3,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,3,3,2,2,4,1,4,2,0,2,0,1,1,7,4,7,4,1,NA,NA,4,4,2,3,4,3,4,4,1,4,1,97,6,5,95,1,96,3,1,4,7,1,21,4,NA,2,2,4,"6",6,1,3,1,1,1,"05/03/2020",1,2,94,3,6,"51","","","11","","",11,3,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"548",7936,"25/02/2020",1,33,3,2,7,1,3,33,3,1,3,2,3,4,2,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,3,1,1,6,7,4,3,1,1,1,1,1,5,5,0,6,5,NA,NA,4,4,4,4,4,4,3,4,3,5,4,2,6,5,2,2,4,5,3,3,6,4,21,5,NA,3,1,3,"4",3,1,5,1,1,1,"08/03/2020",1,1,2,5,4,"41","","","11","13","01",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"549",7958,"23/02/2020",1,33,3,1,7,1,2,49,10,1,3,2,3,1,2,2,3,4,1,2,NA,NA,NA,NA,NA,NA,4,3,1,1,3,7,6,3,6,1,2,2,4,5,8,1,7,5,NA,NA,4,4,4,3,3,4,4,2,2,5,4,2,6,4,2,2,95,4,3,5,3,1,43,4,NA,1,1,98,"2",1,1,5,1,1,1,"12/03/2020",1,1,2,1,2,"91","","","91","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"550",7969,"16/02/2020",1,38,3,1,6,1,4,5,2,3,3,2,1,3,3,1,3,8,99,2,NA,NA,NA,NA,NA,NA,4,2,1,2,4,5,6,1,3,2,0,1,0,4,6,4,3,1,NA,NA,3,3,3,4,4,4,2,4,3,1,0,2,4,4,3,3,4,3,1,5,5,6,59,4,NA,2,1,3,"4",4,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.719122699947309,NA,3,4,2
"551",7974,"11/02/2020",1,33,3,2,8,1,1,1,2,2,4,1,1,4,4,3,2,2,2,1,NA,NA,NA,NA,NA,NA,2,2,98,2,4,4,4,4,1,4,1,4,4,10,10,8,8,6,NA,NA,4,3,4,4,4,4,4,4,1,5,1,4,98,2,5,4,10,3,1,5,7,5,14,4,NA,31,2,4,"5",3,1,2,1,1,1,"11/03/2020",1,1,4,5,6,"60","","","22","","",3,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"552",7976,"12/02/2020",1,33,3,2,7,1,2,32,1,2,4,2,1,4,2,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,3,3,2,6,6,4,4,5,4,3,3,0,8,7,4,5,5,NA,NA,4,4,3,3,4,4,4,4,1,5,3,97,5,5,3,15,5,3,1,1,6,6,88,6,NA,5,1,3,"4",4,1,4,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.832570579541014,NA,4,3,3
"553",7983,"09/02/2020",1,33,3,1,7,1,1,61,2,3,4,2,4,3,98,3,4,4,1,2,NA,NA,NA,NA,NA,NA,4,4,98,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,NA,4,4,1,4,4,4,4,4,1,2,3,94,1,3,2,2,94,4,3,1,8,1,58,3,1993,10,1,2,"3",1,5,5,1,1,1,"11/03/2020",1,2,94,4,6,"63","","","01","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"554",7985,"09/02/2020",1,33,3,2,7,1,3,32,3,1,2,1,3,4,1,3,3,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,5,8,9,3,5,3,0,2,5,10,10,4,8,5,NA,NA,4,4,4,4,4,4,4,4,2,6,5,3,6,3,6,2,9,6,2,5,5,2,21,7,NA,1,1,3,"4",3,1,5,1,1,1,"09/03/2020",1,1,3,5,2,"61","","","21","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"555",8022,"16/02/2020",1,32,3,2,7,1,2,23,1,1,3,2,4,1,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,6,4,2,3,3,2,0,0,0,6,6,6,6,2,NA,NA,4,4,4,4,3,2,4,4,3,6,5,1,6,5,2,1,1,3,3,5,9,3,52,5,NA,3,1,5,"7",4,1,4,1,1,1,"08/03/2020",1,2,94,5,6,"48","","","08","","",3,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"556",8052,"18/02/2020",1,32,3,1,7,1,3,2,1,2,2,1,3,4,3,2,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,5,7,2,0,0,0,0,0,0,5,5,2,7,1,NA,NA,4,4,4,4,4,4,4,4,2,6,2,2,6,4,2,2,1,4,1,4,6,2,60,3,1991,6,1,1,"3",1,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"557",8065,"20/02/2020",1,32,3,2,8,1,4,32,2,2,3,99,3,4,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,99,99,99,99,99,99,99,99,99,10,10,99,99,99,NA,NA,3,4,4,4,4,4,4,98,1,6,5,99,6,99,99,99,99,99,1,4,7,1,62,4,NA,1,1,5,"5",4,1,5,1,1,1,"09/03/2020",1,1,2,5,6,"79","47","73","24","07","14",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"558",8084,"20/02/2020",1,32,3,1,8,1,3,54,3,2,2,2,3,1,2,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,2,2,8,8,2,6,2,0,2,5,6,9,1,8,6,NA,NA,3,4,4,4,4,4,4,2,1,6,5,2,6,99,2,2,2,6,1,2,6,3,88,4,NA,5,1,4,"6",5,1,5,1,1,1,"12/03/2020",1,1,2,5,2,"47","","","32","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"559",8086,"20/02/2020",1,42,4,1,8,1,3,33,3,2,2,2,3,2,2,3,4,3,2,2,NA,NA,NA,NA,NA,NA,2,1,4,98,3,7,7,4,6,4,1,1,5,5,7,3,7,7,NA,NA,2,4,3,4,4,3,3,2,3,5,4,3,3,4,6,6,2,6,3,4,5,5,59,5,NA,3,1,3,"4",5,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"560",8113,"02/02/2020",1,32,3,1,7,1,1,65,3,1,4,2,1,4,98,3,1,1,99,99,NA,NA,NA,NA,NA,NA,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,10,10,5,NA,NA,98,4,4,4,4,4,4,1,1,6,5,99,99,99,99,99,99,98,3,4,10,10,60,9,NA,9,1,99,"סירוב",99,1,99,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,2,1,1,NA,4,99,3
"561",8118,"29/01/2020",1,32,3,1,4,1,3,6,2,NA,3,1,1,4,3,3,3,NA,1,2,NA,NA,NA,NA,NA,NA,4,4,98,2,6,4,1,2,2,1,1,1,1,6,3,5,5,5,NA,NA,1,4,2,4,4,4,4,3,1,2,1,97,6,5,94,94,98,2,3,1,7,6,60,2,1990,8,1,2,"5",2,1,4,1,1,1,"09/03/2020",1,1,2,2,6,"98","","","98","","",3,3,1,1,1,1,1.15634963894953,1.15846023458436,2,3,2
"562",8123,"29/01/2020",1,32,3,1,7,1,1,32,4,NA,98,98,3,4,3,1,1,NA,2,98,NA,NA,NA,NA,NA,NA,4,98,98,98,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,4,4,2,2,2,2,4,2,1,1,1,97,98,98,1,1,98,4,3,1,8,8,11,2,1998,3,2,1,"4",4,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"563",8125,"30/01/2020",1,32,3,2,8,1,2,71,1,3,3,1,3,1,1,2,2,8,1,98,NA,NA,NA,NA,NA,NA,1,2,4,3,6,6,1,7,5,1,1,1,1,10,10,6,6,4,NA,NA,3,4,4,4,4,4,3,1,2,4,3,97,13,5,5,1,1,3,3,3,8,2,51,6,NA,1,2,4,"5",5,1,3,1,1,1,"09/03/2020",1,1,4,4,5,"52","41","","07","01","",3,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"564",8128,"02/02/2020",1,32,3,1,6,1,2,5,2,2,4,2,1,2,98,98,1,2,1,1,NA,NA,NA,NA,NA,NA,2,4,1,2,7,5,3,7,1,9,7,9,1,8,8,8,8,1,NA,NA,4,3,4,3,4,3,3,2,1,5,1,8,5,2,8,8,8,4,1,1,8,5,23,4,NA,5,2,4,"3",5,1,1,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.846867140164023,NA,3,1,2
"565",8135,"02/02/2020",1,32,3,2,3,1,3,2,1,8,3,2,2,4,3,3,2,2,3,1,NA,NA,NA,NA,NA,NA,2,4,2,2,8,3,0,5,3,7,7,6,0,8,3,7,4,2,NA,NA,1,3,4,3,4,4,3,4,2,4,3,7,6,1,7,7,7,3,3,1,7,5,8,4,NA,1,2,1,"4",4,1,1,1,1,1,"09/03/2020",1,1,7,5,5,"60","61","","21","","",1,2,1,1,1,1,1.94779476255026,2.71840614334839,1,1,1
"566",8180,"26/02/2020",1,NA,3,1,3,1,2,15,1,3,3,2,4,3,3,98,2,3,1,98,NA,NA,NA,NA,NA,NA,4,3,98,98,98,98,98,98,98,98,98,98,98,95,95,98,98,98,NA,NA,2,4,4,4,4,4,4,4,3,2,0,94,98,98,94,95,94,4,3,1,5,6,8,4,NA,5,1,1,"2",2,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,2,1,1.65398249873891,NA,1,4,1
"567",8203,"02/02/2020",1,32,3,1,7,1,1,37,1,8,4,2,98,1,4,2,2,2,3,1,NA,NA,NA,NA,NA,NA,3,4,98,2,7,5,1,8,5,3,3,2,1,8,1,6,5,5,NA,NA,98,3,3,3,3,3,3,1,1,4,4,99,5,1,99,99,5,2,3,4,10,3,33,7,NA,6,1,2,"4",4,1,3,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.832570579541014,NA,4,3,3
"568",8205,"03/02/2020",1,32,3,2,8,1,3,10,3,1,2,1,4,3,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,3,2,1,2,5,7,10,2,3,0,1,0,5,4,8,3,6,5,NA,NA,5,4,4,4,4,4,4,3,3,3,2,3,5,4,3,3,2,6,1,2,9,4,21,4,NA,5,1,4,"4",3,1,5,1,1,1,"08/03/2020",1,1,3,3,6,"61","51","","03","14","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"569",8210,"04/02/2020",1,32,3,1,7,1,1,15,3,1,4,2,1,2,4,3,1,1,4,1,NA,NA,NA,NA,NA,NA,3,3,2,2,7,0,0,3,0,10,5,10,0,10,0,10,5,0,NA,NA,4,4,4,4,4,4,3,1,1,5,0,7,6,1,7,7,7,1,1,4,7,5,33,5,NA,1,2,4,"מסרב",99,1,1,1,1,1,"12/03/2020",1,1,7,5,5,"64","","","24","","",1,3,1,1,1,1,0.866611606617809,0.939426163280526,4,1,3
"570",8265,"02/02/2020",1,31,3,1,7,1,2,18,1,1,2,98,4,3,1,2,3,2,1,2,NA,NA,NA,NA,NA,NA,2,3,2,1,5,10,4,5,5,0,4,4,0,5,5,3,10,7,NA,NA,2,3,1,3,4,4,4,1,1,5,1,2,1,5,2,2,1,3,3,1,10,4,60,4,NA,1,1,2,"3",3,1,5,1,1,1,"12/03/2020",1,1,2,3,2,"96","","","96","","",12,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"571",8267,"09/02/2020",1,31,3,2,8,1,1,1,1,3,3,2,2,1,3,4,2,4,1,2,NA,NA,NA,NA,NA,NA,2,3,2,2,8,5,3,10,2,4,4,2,0,8,5,6,4,1,NA,NA,4,4,3,4,4,4,4,3,1,5,3,4,6,2,5,4,98,2,3,3,5,5,21,2,1991,1,2,1,"4",5,1,2,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.818584790707929,NA,4,2,3
"572",8276,"02/02/2020",1,31,3,1,3,1,3,1,3,2,4,98,3,4,4,2,3,4,1,2,NA,NA,NA,NA,NA,NA,2,3,1,98,3,8,3,5,8,0,4,0,3,10,0,2,5,8,NA,NA,4,4,1,4,4,4,4,4,2,5,1,2,6,5,2,9,6,1,3,3,4,1,15,2,1997,1,1,2,"3",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"573",8319,"01/03/2020",1,NA,3,1,5,1,2,1,3,2,2,2,1,2,4,1,2,1,1,1,NA,NA,NA,NA,NA,NA,3,3,4,2,7,5,2,8,5,6,9,6,0,10,0,7,5,5,NA,NA,4,2,2,4,4,4,2,4,1,2,0,97,1,1,19,5,5,1,2,5,7,7,21,3,2000,1,2,2,"1",1,1,4,1,1,1,"04/03/2020",1,1,1,5,6,"46","","","01","","",1,3,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"574",8404,"30/01/2020",1,73,7,1,4,1,98,15,2,2,3,1,3,4,2,1,2,4,1,2,NA,NA,NA,NA,NA,NA,3,4,1,98,0,8,5,0,5,0,0,1,0,0,0,3,6,5,NA,NA,4,4,1,1,4,4,4,4,1,5,4,3,6,4,9,2,4,6,1,4,6,1,33,3,1973,1,1,3,"4.5",3,1,4,1,1,1,"04/03/2020",1,1,3,5,8,"77","","","07","","",15,2,1,1,1,1,1.15634963894953,1.15846023458436,2,3,2
"575",8406,"10/02/2020",1,31,3,1,5,1,2,1,1,2,4,2,2,1,3,98,3,2,98,2,NA,NA,NA,NA,NA,NA,4,3,2,2,7,3,3,4,4,4,4,3,1,8,6,4,2,3,NA,NA,98,1,2,1,3,98,2,2,3,2,1,98,98,1,1,1,94,4,3,1,6,4,21,6,NA,2,2,98,"3",5,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.719122699947309,NA,3,4,2
"576",8433,"23/02/2020",1,31,3,1,7,1,2,18,2,1,2,1,3,1,1,2,3,4,1,2,NA,NA,NA,NA,NA,NA,2,2,1,1,6,8,7,2,3,1,0,2,3,6,6,5,7,5,NA,NA,4,4,4,3,3,3,4,3,1,6,4,2,3,3,2,2,2,4,1,4,7,6,21,6,NA,1,2,1,"3",2,1,4,1,1,1,"12/03/2020",1,1,2,4,6,"98","","","98","","",3,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
